City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,roma,43.2128,-75.4557,3.31,73,100,6.17,US,1707684054
367,fort bragg,35.139,-79.006,19.9,83,100,4.63,US,1707684055
368,ceerigaabo,10.6162,47.368,17.54,47,12,2.22,SO,1707684055
369,inari,68.906,27.0288,-20.89,99,82,2.17,FI,1707684056
370,novodvinsk,64.4165,40.8122,-24.01,100,77,1.46,RU,1707684057
371,ulaangom,49.9811,92.0667,-11.25,94,96,2.27,MN,1707684058
372,gandajika,-6.75,23.95,21.29,91,98,1.61,CD,1707684058
373,remire-montjoly,4.9167,-52.2667,29.02,70,75,5.66,GF,1707684059
374,kargopol',61.5071,38.9456,-21.06,100,100,0.83,RU,1707684061
375,toamasina,-18.1667,49.3833,25.0,100,75,3.09,MG,1707684062
376,flying fish cove,-10.4217,105.6791,28.37,64,95,2.45,CX,1707684063
377,laminusa,5.5549,120.9136,27.13,74,23,2.68,PH,1707684064
378,balqash,46.8481,74.995,-15.31,83,92,3.32,KZ,1707684065
379,ceeldheer,3.8488,47.1806,25.66,81,44,4.55,SO,1707684065
380,rantauprapat,2.1,99.8333,22.76,95,73,1.13,ID,1707684066
381,poronaysk,49.2167,143.1167,-24.06,99,41,0.86,RU,1707684067
382,taulaga,-11.0553,-171.0883,28.12,83,100,8.98,AS,1707684068
383,wenshui,28.4506,106.5267,6.78,71,5,1.05,CN,1707684068
384,boende,-0.2167,20.8667,29.05,45,100,1.44,CD,1707684070
385,tharyarwady,17.65,95.8,20.59,61,43,1.23,MM,1707684070
386,rancho palos verdes,33.7445,-118.387,19.7,42,0,3.13,US,1707683911
387,shingu,33.7333,135.9833,4.84,68,7,4.62,JP,1707684072
388,tippi,7.2,35.45,21.79,66,91,1.37,ET,1707684073
389,frenda,35.0654,1.0495,6.43,90,100,4.67,DZ,1707684073
390,xapuri,-10.6517,-68.5044,27.9,76,100,0.89,BR,1707684074
391,anna regina,7.2644,-58.5077,27.5,67,29,4.11,GY,1707684075
392,chibougamau,49.9168,-74.3659,-8.21,86,100,4.12,CA,1707684076
393,taoudenni,22.6783,-3.9836,26.1,21,0,4.03,ML,1707684077
394,jayrud,33.8074,36.7404,6.7,69,100,2.8,SY,1707684078
395,biltine,14.5333,20.9167,25.91,12,0,2.37,TD,1707684079
396,ames,42.0347,-93.6199,4.47,60,100,4.63,US,1707683910
397,chegdomyn,51.1167,133.0167,-13.54,96,100,1.26,RU,1707684081
398,port lincoln,-34.7333,135.8667,18.0,82,0,2.08,AU,1707684082
399,edmundston,47.3737,-68.3251,4.63,70,100,5.14,CA,1707684083
400,hasaki,35.7333,140.8333,2.94,91,100,8.64,JP,1707684084
401,mossendjo,-2.9506,12.7261,22.84,96,100,0.16,CG,1707684085
402,malvan,16.0667,73.4667,26.32,65,68,8.76,IN,1707684086
403,tralee,52.2704,-9.7026,4.55,82,87,4.23,IE,1707684087
404,tulun,54.5611,100.5792,-20.38,99,78,1.3,RU,1707684088
405,sol'-iletsk,51.1631,54.9918,-22.83,96,61,1.63,RU,1707684089
406,celestun,20.8667,-90.4,29.03,60,0,0.57,MX,1707684090
407,carnarvon,-24.8667,113.6333,24.71,82,0,8.03,AU,1707684091
408,wildwood,38.5828,-90.6629,9.4,53,0,3.09,US,1707684092
409,andergrove,-21.0833,149.1833,24.8,77,31,4.43,AU,1707684092
410,zhanibek,49.4167,46.85,-4.35,94,100,6.2,KZ,1707684092
411,altamont,42.2068,-121.7372,7.65,55,0,2.06,US,1707683971
412,huarmey,-10.0681,-78.1522,26.9,74,93,5.17,PE,1707684095
413,el rio,34.2358,-119.1638,19.98,34,0,4.63,US,1707684096
414,kavaratti,10.5669,72.642,27.74,75,2,5.05,IN,1707684097
415,ishikawa,26.4233,127.8214,15.98,66,75,3.09,JP,1707684097
416,center,31.5107,-96.4247,11.0,85,100,4.12,US,1707684098
417,la libertad,-2.2333,-80.9,26.81,89,75,4.12,EC,1707683844
418,rosarito,32.3333,-117.0333,20.35,41,0,2.76,MX,1707683949
419,newman,37.3138,-121.0208,15.13,66,90,1.28,US,1707684100
420,port-vila,-17.7338,168.3219,27.46,80,10,2.61,VU,1707684101
421,san borja,-14.8167,-66.85,27.69,94,100,0.99,BO,1707684101
422,tupancireta,-29.0806,-53.8358,30.17,64,49,1.28,BR,1707684102
423,oyem,1.5995,11.5793,24.08,74,100,1.49,GA,1707684103
424,east london,-33.0153,27.9116,20.35,79,24,5.31,ZA,1707684104
425,pandi,14.8872,120.8572,25.06,71,78,6.88,PH,1707684104
426,lazaro cardenas,17.9583,-102.2,27.46,59,0,4.53,MX,1707684105
427,luanco,43.6152,-5.7934,11.68,83,100,4.27,ES,1707684106
428,barpeta road,26.5028,90.9694,14.81,53,24,0.11,IN,1707684107
429,ljungby,56.8332,13.9408,0.34,95,100,5.69,SE,1707684108
430,hammerfest,70.6634,23.6821,-0.75,64,40,5.14,NO,1707684108
431,la passe,45.5549,-0.8967,7.77,79,87,2.88,FR,1707684109
432,kirensk,57.7853,108.1119,-13.35,90,81,3.58,RU,1707684110
433,uttar char fasson,22.2332,90.7132,20.11,55,100,2.96,BD,1707684110
434,iskateley,67.6803,53.1512,-30.55,100,47,1.79,RU,1707684111
435,walvis bay,-22.9575,14.5053,19.53,77,76,0.0,NA,1707684112
436,sao tome,0.3365,6.7273,28.02,89,75,2.06,ST,1707684064
437,vikhorevka,56.1201,101.1636,-16.23,92,98,3.51,RU,1707684113
438,coquimbo,-29.9533,-71.3436,21.85,68,20,5.66,CL,1707684114
439,takoradi,4.8845,-1.7554,27.67,87,85,3.68,GH,1707684115
440,tarawa,1.419,172.984,29.05,84,75,4.12,KI,1707684115
441,phan rang-thap cham,11.5667,108.9833,19.19,94,76,1.94,VN,1707684116
442,dame-marie,18.5667,-74.4167,25.14,65,0,2.73,HT,1707684117
443,fale old settlement,-9.3852,-171.2468,27.69,83,100,5.03,TK,1707684118
444,bereket,39.2446,55.5154,12.03,46,56,3.62,TM,1707684119
445,itoman,26.1247,127.6694,16.01,55,100,5.14,JP,1707684120
446,bage,-31.3314,-54.1069,31.88,58,20,5.14,BR,1707684120
447,haiku-pauwela,20.9219,-156.3051,26.13,68,20,2.24,US,1707684121
448,hami,42.8,93.45,-2.12,49,0,2.85,CN,1707684039
449,dzuunmod,48.2199,97.3744,-2.91,53,70,13.02,MN,1707684122
450,melekeok village,7.4957,134.6367,27.31,83,75,3.09,PW,1707684123
451,idri,27.5,13.2667,20.36,27,50,4.99,LY,1707684124
452,luganville,-15.5333,167.1667,27.54,77,0,2.25,VU,1707684125
453,plastun,44.7561,136.2939,-10.75,81,41,2.88,RU,1707684126
454,east ballina,-28.8667,153.5833,22.11,84,99,2.3,AU,1707684127
455,kill devil hills,36.0307,-75.676,18.0,87,75,1.54,US,1707684017
456,ancud,-41.8697,-73.8203,13.19,81,69,11.58,CL,1707684129
457,rongelap,11.1635,166.8941,26.15,80,91,10.61,MH,1707684130
458,barika,35.389,5.3658,10.87,49,67,1.75,DZ,1707684130
459,luebo,-5.35,21.4167,23.58,80,96,1.01,CD,1707684131
460,jiuquan,39.7432,98.5174,-1.97,29,8,1.11,CN,1707684132
461,port alberni,49.2413,-124.8028,6.91,95,100,0.45,CA,1707684133
462,sorsk,54.0033,90.2467,-20.34,94,21,2.12,RU,1707684133
463,san ildefonso,15.0809,120.941,24.99,75,74,5.69,PH,1707684134
464,litomysl,49.8681,16.313,8.14,96,100,6.57,CZ,1707684103
465,shatrovo,56.5167,64.6333,-19.78,96,42,3.29,RU,1707684136
466,lubango,-14.9172,13.4925,19.92,73,100,1.03,AO,1707684137
467,laguna,38.421,-121.4238,16.12,60,0,1.54,US,1707684015
468,kotovsk,47.7531,29.532,10.8,74,100,5.76,UA,1707684138
469,morteros,-30.7116,-61.9986,36.12,42,24,5.68,AR,1707684139
470,gillette,44.2911,-105.5022,4.47,41,100,7.2,US,1707684007
471,tabas,33.5959,56.9244,14.12,26,100,3.09,IR,1707684141
472,lucapa,-8.4192,20.7447,19.67,95,99,0.81,AO,1707684142
473,ilebo,-4.3167,20.5833,24.41,79,94,0.58,CD,1707684143
474,alaghsas,17.0187,8.0168,22.32,9,0,1.63,NE,1707684144
475,acajutla,13.5928,-89.8275,31.29,44,2,4.15,SV,1707684145
476,philipsburg,18.026,-63.0458,27.13,65,20,7.2,SX,1707684142
477,tchaourou,8.8865,2.5975,30.93,20,92,1.47,BJ,1707684147
478,vaxjo,56.8777,14.8091,0.14,94,100,5.66,SE,1707684148
479,kasane,-17.8167,25.15,22.59,72,98,2.49,BW,1707684148
480,ullal,12.8,74.85,26.53,89,9,1.54,IN,1707684149
481,lan sak,15.4529,99.5761,21.49,55,34,1.94,TH,1707684150
482,sao jose da coroa grande,-8.8978,-35.1478,27.51,78,95,4.33,BR,1707684151
483,rabo de peixe,37.8,-25.5833,17.77,99,40,7.72,PT,1707684152
484,cannonvale,-20.2833,148.7,26.66,77,34,4.65,AU,1707684152
485,bam,29.106,58.357,13.27,37,87,4.32,IR,1707684153
486,merowe,18.4833,31.8167,20.24,14,0,3.92,SD,1707684154
487,mwinilunga,-11.7358,24.4293,20.12,81,100,1.58,ZM,1707684155
488,timimoun,29.2639,0.231,20.21,26,0,2.57,DZ,1707684155
489,jumla,29.2747,82.1838,0.55,45,0,2.3,NP,1707683943
490,new norfolk,-42.7826,147.0587,14.95,83,100,0.93,AU,1707684157
491,katsuren-haebaru,26.3369,127.8719,16.01,66,75,3.09,JP,1707684158
492,el bauga,18.262,33.9081,20.92,32,0,3.89,SD,1707684158
493,uturoa,-16.7333,-151.4333,27.86,86,100,9.86,PF,1707684159
494,gubakha,58.8386,57.5532,-20.47,100,100,1.06,RU,1707684160
495,khilok,51.3674,110.4676,-8.13,89,100,1.49,RU,1707684161
496,tejen,37.3834,60.5054,13.19,37,53,3.48,TM,1707684161
497,robertsport,6.7533,-11.3686,27.89,85,26,5.46,LR,1707684162
498,oranjemund,-28.55,16.4333,19.85,85,0,1.92,NA,1707684163
499,banda aceh,5.5577,95.3222,25.7,78,6,6.49,ID,1707684163
500,saint-denis,48.9167,2.3333,9.57,84,100,4.63,FR,1707684164
501,wuwei,37.9281,102.6414,1.18,23,0,2.23,CN,1707683958
502,saint-pierre,-21.3393,55.4781,26.82,78,0,4.63,RE,1707684165
503,ukhta,63.5671,53.6835,-24.69,100,99,1.34,RU,1707684166
504,yamada,39.4667,141.95,-0.68,63,75,1.92,JP,1707684167
505,ta`u,-14.2336,-169.5144,28.42,82,100,6.65,AS,1707684168
506,myeik,12.4333,98.6,23.08,69,80,2.56,MM,1707684169
507,khouribga,32.9333,-6.6,11.78,84,4,1.72,MA,1707684169
508,lodja,-3.4833,23.4333,22.25,86,99,1.02,CD,1707684170
509,geraldton,-28.7667,114.6,22.23,88,0,5.14,AU,1707684078
510,calabozo,8.9242,-67.4293,36.34,25,10,3.67,VE,1707684171
511,cuamba,-14.8031,36.5372,21.54,97,100,2.04,MZ,1707684172
512,tidjikja,18.5564,-11.4271,25.95,36,0,4.69,MR,1707684173
513,howard springs,-12.497,131.047,24.99,96,100,6.63,AU,1707684173
514,figuig (centre),32.1089,-1.2286,15.52,40,25,2.02,MA,1707684174
515,zhaodong,46.0833,125.9833,-8.71,82,6,7.56,CN,1707684174
516,madimba,-10.4,40.3333,24.62,94,100,2.57,TZ,1707684175
517,ust'-ilimsk,58.0006,102.6619,-11.98,84,100,4.18,RU,1707684176
518,kargasok,59.0556,80.8572,-20.24,95,98,3.67,RU,1707684177
519,yarkovo,57.4028,67.0786,-25.09,99,8,2.24,RU,1707684177
520,villa dolores,-31.9459,-65.1896,32.67,45,73,6.93,AR,1707684178
521,kolonia,50.9333,6.95,10.03,80,100,2.57,DE,1707683956
522,baruun-urt,46.6806,113.2792,-11.15,87,7,7.76,MN,1707684185
523,araxa,-19.5933,-46.9406,25.98,61,20,5.14,BR,1707684186
524,chilliwack,49.1747,-121.9443,6.06,96,100,1.03,CA,1707684078
525,tweed heads,-28.1817,153.547,24.98,88,75,3.6,AU,1707684188
526,cromer,52.9312,1.2989,7.26,93,13,4.47,GB,1707684189
527,yeraliyev,43.2,51.65,9.7,67,100,4.06,KZ,1707684190
528,clearwater,27.9659,-82.8001,28.95,76,0,9.26,US,1707683971
529,dolzhanskaya,46.6311,37.8039,7.54,84,100,6.53,RU,1707684192
530,carrara,44.0629,10.0607,10.78,93,99,6.71,IT,1707684192
531,loukhi,66.0764,33.0381,-19.94,96,13,2.63,RU,1707684193
532,goundi,9.3627,17.366,29.59,15,0,1.43,TD,1707684194
533,kirakira,-10.4544,161.9205,27.74,80,95,5.2,SB,1707684194
534,filey,54.21,-0.2892,7.1,88,17,1.79,GB,1707684195
535,kailua-kona,19.6406,-155.9956,25.98,77,0,3.6,US,1707684196
536,coron,11.9986,120.2043,24.26,82,46,2.23,PH,1707684197
537,masterton,-40.9597,175.6575,16.32,46,13,0.36,NZ,1707684197
538,toliara,-23.35,43.6667,28.18,77,79,8.15,MG,1707684199
539,byron bay,-28.65,153.6167,22.06,91,78,1.75,AU,1707684200
540,new plymouth,-39.0667,174.0833,15.17,45,23,1.09,NZ,1707684201
541,solnechnyy,50.7214,136.6319,-15.85,93,100,2.16,RU,1707684202
542,ofunato,39.0717,141.7167,0.04,67,98,2.46,JP,1707684202
543,camacupa,-12.0167,17.4833,17.85,89,100,1.51,AO,1707684203
544,kasongo-lunda,-6.4667,16.8167,22.94,90,98,0.62,CD,1707684204
545,igarka,67.4667,86.5833,-29.33,85,6,3.11,RU,1707684205
546,merizo village,13.2658,144.6691,25.85,83,58,7.66,GU,1707684205
547,kaohsiung,22.6163,120.3133,16.69,75,0,1.03,TW,1707684206
548,saint-francois,46.4154,3.9054,7.69,78,0,4.12,FR,1707684207
549,el haouaria,37.05,11.0144,12.01,71,20,9.68,TN,1707684208
550,brokopondo,4.75,-55.1667,32.86,41,13,2.02,SR,1707684209
551,flin flon,54.7682,-101.865,-8.09,86,100,1.54,CA,1707684210
552,puerto baquerizo moreno,-0.9,-89.6,28.55,79,75,3.09,EC,1707684210
553,buenavista del norte,28.3746,-16.861,21.08,86,12,2.55,ES,1707684211
554,yanam,16.7333,82.2167,20.92,82,22,1.9,IN,1707684212
555,twentynine palms,34.1356,-116.0542,14.43,29,0,1.34,US,1707684213
556,dzhalagash,45.0833,64.6667,-4.25,53,100,4.55,KZ,1707684214
557,general pico,-35.6566,-63.7568,33.14,43,0,3.66,AR,1707684066
558,kitimat,54.0524,-128.6534,2.6,84,100,1.34,CA,1707684215
559,nuuk,64.1835,-51.7216,-13.66,66,44,6.69,GL,1707684216
560,higuera de zaragoza,25.95,-109.2833,19.96,34,0,7.72,MX,1707684216
